RUN	LogInSimulation	loginsimulation	1556555098655	 	3.1.1
REQUEST	49		request_47	1556555110327	1556555110893	OK	 
REQUEST	38		request_49	1556555110328	1556555110893	OK	 
REQUEST	46		request_38	1556555110331	1556555110894	OK	 
REQUEST	89		request_47	1556555110331	1556555110894	OK	 
REQUEST	97		request_47	1556555110329	1556555110894	OK	 
REQUEST	96		request_47	1556555110330	1556555110894	OK	 
REQUEST	95		request_48	1556555110330	1556555110895	OK	 
REQUEST	14		request_46	1556555110331	1556555110896	OK	 
REQUEST	88		request_47	1556555110331	1556555110896	OK	 
REQUEST	22		request_46	1556555110332	1556555110896	OK	 
REQUEST	88		request_48	1556555110339	1556555110897	OK	 
REQUEST	46		request_46	1556555110339	1556555110897	OK	 
REQUEST	30		request_38	1556555110340	1556555110898	OK	 
REQUEST	1		request_47	1556555110340	1556555110898	OK	 
REQUEST	37		request_38	1556555110341	1556555110899	OK	 
REQUEST	30		request_46	1556555110341	1556555110900	OK	 
REQUEST	40		request_34	1556555109692	1556555110900	OK	 
REQUEST	13		request_48	1556555110342	1556555110900	OK	 
REQUEST	85		request_38	1556555110342	1556555110900	OK	 
REQUEST	15		request_47	1556555110344	1556555110901	OK	 
REQUEST	85		request_46	1556555110344	1556555110901	OK	 
REQUEST	55		request_48	1556555110346	1556555110901	OK	 
REQUEST	15		request_48	1556555110346	1556555110902	OK	 
REQUEST	49		request_48	1556555110346	1556555110902	OK	 
REQUEST	74		request_47	1556555110346	1556555110902	OK	 
REQUEST	87		request_47	1556555110346	1556555110903	OK	 
REQUEST	40		request_46	1556555110347	1556555110904	OK	 
REQUEST	87		request_48	1556555110346	1556555110904	OK	 
REQUEST	96		request_48	1556555110348	1556555110904	OK	 
REQUEST	70		request_47	1556555110348	1556555110905	OK	 
REQUEST	24		request_46	1556555110348	1556555110905	OK	 
REQUEST	74		request_48	1556555110349	1556555110906	OK	 
REQUEST	10		request_47	1556555110350	1556555110906	OK	 
REQUEST	16		request_46	1556555110350	1556555110906	OK	 
REQUEST	34		request_47	1556555110350	1556555110907	OK	 
REQUEST	34		request_48	1556555110350	1556555110907	OK	 
REQUEST	47		request_34	1556555109692	1556555110908	OK	 
REQUEST	28		request_15	1556555109906	1556555110907	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	28		request_14	1556555109906	1556555110910	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	28		request_13	1556555109906	1556555110911	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	28		request_12	1556555109906	1556555110912	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	58		request_15	1556555110052	1556555111053	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	58		request_13	1556555110052	1556555111056	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	58		request_12	1556555110052	1556555111057	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	58		request_14	1556555110052	1556555111059	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	78		request_18	1556555106535	1556555111158	OK	 
USER	LogInSimulation	78	END	1556555099675	1556555111159
REQUEST	62		request_19	1556555106614	1556555111160	OK	 
REQUEST	6		request_19	1556555106618	1556555111160	OK	 
REQUEST	62		request_21	1556555106615	1556555111160	OK	 
REQUEST	7		request_12	1556555110159	1556555111160	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	7		request_13	1556555110159	1556555111164	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	6		request_20	1556555106618	1556555111166	OK	 
REQUEST	7		request_14	1556555110159	1556555111165	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	38		request_20	1556555106622	1556555111166	OK	 
REQUEST	38		request_19	1556555106622	1556555111167	OK	 
REQUEST	45		request_20	1556555106661	1556555111167	OK	 
REQUEST	7		request_15	1556555110159	1556555111166	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	88		request_19	1556555106664	1556555111168	OK	 
REQUEST	45		request_19	1556555106661	1556555111168	OK	 
REQUEST	52		request_11	1556555110315	1556555111172	OK	 
REQUEST	28		request_16	1556555109905	1556555111173	OK	 
REQUEST	28		request_29	1556555109905	1556555111173	OK	 
REQUEST	58		request_29	1556555110052	1556555111174	OK	 
REQUEST	58		request_16	1556555110051	1556555111174	OK	 
REQUEST	7		request_16	1556555110158	1556555111174	OK	 
REQUEST	44		request_34	1556555110617	1556555111174	OK	 
REQUEST	44		request_37	1556555110618	1556555111175	OK	 
REQUEST	76		request_38	1556555110617	1556555111175	OK	 
REQUEST	66		request_34	1556555110620	1556555111175	OK	 
REQUEST	18		request_37	1556555110622	1556555111175	OK	 
REQUEST	66		request_37	1556555110620	1556555111175	OK	 
REQUEST	50		request_34	1556555110623	1556555111175	OK	 
REQUEST	18		request_34	1556555110620	1556555111176	OK	 
REQUEST	77		request_38	1556555110624	1556555111176	OK	 
REQUEST	69		request_38	1556555110630	1556555111176	OK	 
REQUEST	63		request_34	1556555110624	1556555111176	OK	 
REQUEST	63		request_37	1556555110624	1556555111177	OK	 
REQUEST	71		request_13	1556555110174	1556555111177	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	37		request_46	1556555110630	1556555111178	OK	 
REQUEST	69		request_46	1556555110630	1556555111178	OK	 
REQUEST	93		request_38	1556555110631	1556555111179	OK	 
REQUEST	93		request_46	1556555110631	1556555111179	OK	 
REQUEST	5		request_38	1556555110630	1556555111179	OK	 
REQUEST	20		request_38	1556555110631	1556555111179	OK	 
REQUEST	77		request_46	1556555110631	1556555111179	OK	 
REQUEST	20		request_46	1556555110631	1556555111180	OK	 
REQUEST	94		request_49	1556555110631	1556555111180	OK	 
REQUEST	5		request_46	1556555110631	1556555111180	OK	 
REQUEST	4		request_38	1556555110631	1556555111180	OK	 
REQUEST	73		request_48	1556555110631	1556555111180	OK	 
REQUEST	76		request_46	1556555110631	1556555111180	OK	 
REQUEST	89		request_48	1556555110634	1556555111180	OK	 
REQUEST	70		request_48	1556555110631	1556555111180	OK	 
REQUEST	100		request_38	1556555110634	1556555111180	OK	 
REQUEST	73		request_49	1556555110634	1556555111180	OK	 
REQUEST	4		request_46	1556555110631	1556555111181	OK	 
REQUEST	16		request_47	1556555110641	1556555111181	OK	 
REQUEST	1		request_48	1556555110634	1556555111181	OK	 
REQUEST	24		request_47	1556555110649	1556555111181	OK	 
REQUEST	71		request_14	1556555110175	1556555111178	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	71		request_15	1556555110175	1556555111182	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	71		request_12	1556555110174	1556555111186	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	79		request_12	1556555110202	1556555111203	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	79		request_15	1556555110203	1556555111206	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	79		request_13	1556555110202	1556555111208	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	79		request_14	1556555110203	1556555111210	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	74		request_11	1556555107433	1556555111303	OK	 
REQUEST	52		request_12	1556555110315	1556555111316	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	52		request_15	1556555110315	1556555111319	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	52		request_13	1556555110315	1556555111321	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	52		request_14	1556555110315	1556555111322	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	10		request_11	1556555107458	1556555111395	OK	 
REQUEST	6		request_21	1556555106618	1556555111412	OK	 
REQUEST	38		request_21	1556555106622	1556555111412	OK	 
REQUEST	45		request_21	1556555106661	1556555111413	OK	 
REQUEST	13		request_20	1556555106666	1556555111414	OK	 
REQUEST	13		request_19	1556555106666	1556555111414	OK	 
REQUEST	88		request_20	1556555106664	1556555111416	OK	 
REQUEST	62		request_18	1556555106614	1556555111417	OK	 
USER	LogInSimulation	62	END	1556555099669	1556555111418
REQUEST	71		request_16	1556555110174	1556555111424	OK	 
REQUEST	71		request_29	1556555110174	1556555111424	OK	 
REQUEST	79		request_29	1556555110202	1556555111426	OK	 
REQUEST	52		request_16	1556555110314	1556555111427	OK	 
REQUEST	79		request_16	1556555110202	1556555111427	OK	 
REQUEST	52		request_29	1556555110315	1556555111429	OK	 
REQUEST	7		request_29	1556555110159	1556555111430	OK	 
REQUEST	12		request_34	1556555110874	1556555111430	OK	 
REQUEST	91		request_34	1556555110874	1556555111430	OK	 
REQUEST	2		request_34	1556555110874	1556555111431	OK	 
REQUEST	12		request_37	1556555110874	1556555111431	OK	 
REQUEST	91		request_37	1556555110874	1556555111431	OK	 
REQUEST	2		request_37	1556555110874	1556555111432	OK	 
REQUEST	82		request_37	1556555110877	1556555111432	OK	 
REQUEST	82		request_34	1556555110877	1556555111432	OK	 
REQUEST	75		request_34	1556555110879	1556555111433	OK	 
REQUEST	75		request_37	1556555110879	1556555111433	OK	 
REQUEST	60		request_38	1556555110879	1556555111434	OK	 
REQUEST	100		request_46	1556555110879	1556555111434	OK	 
REQUEST	84		request_38	1556555110880	1556555111435	OK	 
REQUEST	34		request_11	1556555107436	1556555111435	OK	 
REQUEST	92		request_38	1556555110880	1556555111435	OK	 
REQUEST	68		request_38	1556555110881	1556555111435	OK	 
REQUEST	3		request_47	1556555110881	1556555111436	OK	 
REQUEST	84		request_46	1556555110881	1556555111436	OK	 
REQUEST	43		request_47	1556555110881	1556555111437	OK	 
REQUEST	10		request_48	1556555110881	1556555111437	OK	 
REQUEST	3		request_48	1556555110882	1556555111437	OK	 
REQUEST	98		request_47	1556555110881	1556555111437	OK	 
REQUEST	98		request_48	1556555110882	1556555111438	OK	 
REQUEST	51		request_47	1556555110882	1556555111438	OK	 
REQUEST	13		request_49	1556555110882	1556555111439	OK	 
REQUEST	47		request_38	1556555110882	1556555111439	OK	 
REQUEST	43		request_48	1556555110882	1556555111439	OK	 
REQUEST	67		request_47	1556555110883	1556555111440	OK	 
REQUEST	14		request_47	1556555110884	1556555111440	OK	 
REQUEST	51		request_48	1556555110883	1556555111441	OK	 
REQUEST	83		request_47	1556555110884	1556555111441	OK	 
REQUEST	99		request_47	1556555110884	1556555111441	OK	 
REQUEST	67		request_48	1556555110885	1556555111442	OK	 
REQUEST	60		request_46	1556555110886	1556555111442	OK	 
REQUEST	83		request_48	1556555110885	1556555111443	OK	 
REQUEST	68		request_46	1556555110886	1556555111443	OK	 
REQUEST	92		request_46	1556555110886	1556555111443	OK	 
REQUEST	36		request_38	1556555110888	1556555111444	OK	 
REQUEST	31		request_49	1556555110889	1556555111444	OK	 
REQUEST	99		request_48	1556555110888	1556555111444	OK	 
REQUEST	90		request_38	1556555110888	1556555111445	OK	 
REQUEST	90		request_46	1556555110889	1556555111445	OK	 
REQUEST	97		request_48	1556555110889	1556555111446	OK	 
REQUEST	95		request_49	1556555110891	1556555111446	OK	 
REQUEST	36		request_46	1556555110890	1556555111447	OK	 
REQUEST	55		request_49	1556555110892	1556555111447	OK	 
REQUEST	89		request_49	1556555110894	1556555111447	OK	 
REQUEST	22		request_47	1556555110892	1556555111447	OK	 
REQUEST	46		request_47	1556555110894	1556555111448	OK	 
REQUEST	3		request_11	1556555107494	1556555111449	OK	 
REQUEST	97		request_49	1556555110894	1556555111449	OK	 
REQUEST	49		request_49	1556555110893	1556555111449	OK	 
REQUEST	14		request_48	1556555110896	1556555111450	OK	 
REQUEST	96		request_49	1556555110894	1556555111450	OK	 
REQUEST	46		request_48	1556555110897	1556555111450	OK	 
REQUEST	88		request_49	1556555110896	1556555111450	OK	 
REQUEST	22		request_48	1556555110896	1556555111451	OK	 
REQUEST	30		request_47	1556555110898	1556555111451	OK	 
REQUEST	1		request_49	1556555110898	1556555111452	OK	 
REQUEST	37		request_47	1556555110899	1556555111452	OK	 
REQUEST	40		request_47	1556555110900	1556555111453	OK	 
REQUEST	15		request_49	1556555110901	1556555111453	OK	 
REQUEST	30		request_48	1556555110900	1556555111453	OK	 
REQUEST	74		request_49	1556555110902	1556555111453	OK	 
REQUEST	85		request_47	1556555110900	1556555111454	OK	 
REQUEST	85		request_48	1556555110901	1556555111454	OK	 
REQUEST	40		request_48	1556555110904	1556555111455	OK	 
REQUEST	70		request_49	1556555110905	1556555111455	OK	 
REQUEST	87		request_49	1556555110903	1556555111456	OK	 
REQUEST	24		request_48	1556555110905	1556555111456	OK	 
REQUEST	10		request_49	1556555110906	1556555111457	OK	 
REQUEST	16		request_48	1556555110907	1556555111457	OK	 
REQUEST	34		request_49	1556555110907	1556555111457	OK	 
REQUEST	47		request_46	1556555110908	1556555111458	OK	 
REQUEST	92		request_11	1556555108323	1556555111666	OK	 
REQUEST	6		request_18	1556555106618	1556555111863	OK	 
REQUEST	88		request_18	1556555106664	1556555111864	OK	 
REQUEST	38		request_18	1556555106621	1556555111864	OK	 
REQUEST	45		request_18	1556555106661	1556555111864	OK	 
REQUEST	88		request_21	1556555106664	1556555111865	OK	 
REQUEST	13		request_18	1556555106666	1556555111866	OK	 
REQUEST	13		request_21	1556555106666	1556555111866	OK	 
USER	LogInSimulation	6	END	1556555099621	1556555111864
USER	LogInSimulation	38	END	1556555099659	1556555111865
USER	LogInSimulation	45	END	1556555099662	1556555111865
USER	LogInSimulation	88	END	1556555099679	1556555111866
USER	LogInSimulation	13	END	1556555099648	1556555111866
REQUEST	28		request_34	1556555111173	1556555111884	OK	 
REQUEST	71		request_34	1556555111424	1556555111884	OK	 
REQUEST	58		request_34	1556555111174	1556555111884	OK	 
REQUEST	28		request_37	1556555111173	1556555111885	OK	 
REQUEST	7		request_34	1556555111174	1556555111885	OK	 
REQUEST	58		request_37	1556555111174	1556555111886	OK	 
REQUEST	44		request_38	1556555111174	1556555111886	OK	 
REQUEST	44		request_46	1556555111175	1556555111886	OK	 
REQUEST	66		request_38	1556555111175	1556555111886	OK	 
REQUEST	76		request_47	1556555111175	1556555111887	OK	 
REQUEST	18		request_38	1556555111175	1556555111887	OK	 
REQUEST	77		request_47	1556555111176	1556555111887	OK	 
REQUEST	66		request_46	1556555111175	1556555111887	OK	 
REQUEST	50		request_37	1556555111175	1556555111887	OK	 
REQUEST	63		request_38	1556555111176	1556555111887	OK	 
REQUEST	69		request_47	1556555111176	1556555111887	OK	 
REQUEST	18		request_46	1556555111176	1556555111887	OK	 
REQUEST	37		request_48	1556555111178	1556555111887	OK	 
REQUEST	63		request_46	1556555111177	1556555111887	OK	 
REQUEST	93		request_47	1556555111179	1556555111888	OK	 
REQUEST	69		request_48	1556555111178	1556555111888	OK	 
REQUEST	93		request_48	1556555111179	1556555111888	OK	 
REQUEST	20		request_47	1556555111179	1556555111888	OK	 
REQUEST	5		request_47	1556555111179	1556555111888	OK	 
REQUEST	20		request_48	1556555111180	1556555111888	OK	 
REQUEST	77		request_48	1556555111179	1556555111888	OK	 
REQUEST	5		request_48	1556555111180	1556555111888	OK	 
REQUEST	76		request_48	1556555111180	1556555111888	OK	 
REQUEST	4		request_47	1556555111180	1556555111889	OK	 
REQUEST	16		request_49	1556555111181	1556555111889	OK	 
REQUEST	100		request_47	1556555111180	1556555111889	OK	 
REQUEST	24		request_49	1556555111181	1556555111889	OK	 
REQUEST	4		request_48	1556555111181	1556555111889	OK	 
REQUEST	73		request_20	1556555106868	1556555112128	OK	 
REQUEST	94		request_19	1556555107006	1556555112129	OK	 
REQUEST	94		request_20	1556555107006	1556555112129	OK	 
REQUEST	89		request_19	1556555106994	1556555112129	OK	 
REQUEST	73		request_21	1556555106868	1556555112130	OK	 
REQUEST	49		request_19	1556555107042	1556555112131	OK	 
REQUEST	1		request_19	1556555107041	1556555112133	OK	 
REQUEST	49		request_20	1556555107042	1556555112133	OK	 
REQUEST	52		request_34	1556555111427	1556555112134	OK	 
REQUEST	50		request_29	1556555107928	1556555112134	OK	 
REQUEST	79		request_34	1556555111426	1556555112135	OK	 
REQUEST	71		request_37	1556555111424	1556555112135	OK	 
REQUEST	79		request_37	1556555111427	1556555112135	OK	 
REQUEST	12		request_38	1556555111430	1556555112135	OK	 
REQUEST	52		request_37	1556555111429	1556555112136	OK	 
REQUEST	7		request_37	1556555111430	1556555112136	OK	 
REQUEST	91		request_38	1556555111430	1556555112136	OK	 
